queue,blocking,league,club,club_tm_id,player,player_tm_id,dob,fm_id,fifa_id,native_club_id,target_club_id,identity_method,profile_present,profile_name,profile_dob,profile_nationality,profile_position,profile_contract_until,profile_joined,profile_source_url,profile_source_sha256,current_employer_tm_id,current_employer,current_first_team_significance,current_significance_source_url,current_significance_source_sha256,current_significance_source_status,current_roster_position,current_roster_joined,current_roster_contract_until,current_roster_shirt_number,queue_source_url,queue_source_sha256,prior_audit_sources,prior_attempt_count,prior_identity_status,prior_identity_method,prior_native_fm_id,prior_native_fifa_id,prior_native_name,prior_native_dob,prior_native_club_id,prior_exact_candidates,prior_duplicate_leads,prior_fuzzy_candidates,prior_review_reason,prerequisite_category,missing_prerequisites,creation_action,escalation,snapshot_date
PLAYER_CREATION,YES,BEL1,SK Beveren,28643,Noah Mawete,743377,2005-10-17,,,,458788,MISSING_FROM_FM,YES,Noah Emmanuel M. Mawete Kinsiona,2005-10-17,DR Kongo Belgien,Mittelfeld - Defensives Mittelfeld,2028-06-30,2025-07-02,https://www.transfermarkt.de/noah-mawete/profil/spieler/743377,e5652f7dda03cd4e6acaa21bab2daeccf23cdb35b94c1f086e81f1327c8c6862,28643,SK Beveren,CURRENT_ROSTER_SOURCE_OBSERVED,https://www.transfermarkt.de/sk-beveren/kader/verein/28643/saison_id/2026/plus/1,7bd09a7ce8449fd8a09e77af941f3d0069233ed39a454f5073c6ab7bfe083ae7,CONFIRMED,Defensives Mittelfeld,2025-07-02,2028-06-30,26,https://www.transfermarkt.de/sk-beveren/kader/verein/28643/saison_id/2026/plus/1,7bd09a7ce8449fd8a09e77af941f3d0069233ed39a454f5073c6ab7bfe083ae7,identity-resolutions | create-ready-review,2,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,,,,,,[],"[{""fm_id"":""236612"",""fifa_id"":""0"",""name"":""Noah Mawete Kinsiona"",""dob"":""2005-10-17"",""club_id"":""458788""}]","[{""score"":0.8,""fm_id"":""236612"",""fifa_id"":""0"",""name"":""Noah Mawete Kinsiona"",""dob"":""2005-10-17"",""club_id"":""458788""}]",existing/fuzzy candidate retained for Sol review,PLAYER_CREATION_PREREQUISITE_MISSING,IDENTITY_AMBIGUITY_DUPLICATE_REVIEW_LEAD | IDENTITY_AMBIGUITY_FUZZY_CANDIDATE,HOLD_REVIEW_AFTER_PRIOR_ATTEMPTS,Sol,2026-09-12
PLAYER_CREATION,YES,CZE1,AC Sparta Prag,197,Andrew Irving,430310,2000-05-13,,,,786442,MISSING_FROM_FM,NO,,,,,,,,,197,AC Sparta Prag,CURRENT_ROSTER_SOURCE_OBSERVED,https://www.transfermarkt.de/ac-sparta-prag/kader/verein/197/saison_id/2026/plus/1,6b74c895ae1857517e5325904312eb2643155a1ddb4be2ba7e884a9840dcea35,CONFIRMED,Zentrales Mittelfeld,2026-01-18,2029-06-30,18,https://www.transfermarkt.de/ac-sparta-prag/kader/verein/197/saison_id/2026/plus/1,6b74c895ae1857517e5325904312eb2643155a1ddb4be2ba7e884a9840dcea35,identity-confirmed,2,CONFIRMED,EXISTING_OVERRIDE_FIFA_DOB,263498,242271,Andy Irving,2000-05-13,786442,[],[],[],,EXISTING_NATIVE_IDENTITY_CONFIRMED,NONE_CREATION_NOT_REQUIRED,DO_NOT_CREATE_USE_NATIVE_BRIDGE,,2026-09-12
PLAYER_CREATION,YES,CZE1,AC Sparta Prag,197,Emmanuel Uchenna,1118150,2003-12-04,,,,786442,MISSING_FROM_FM,YES,Emmanuel Uchenna Aririerisim,2003-12-04,Nigeria,Abwehr - Innenverteidiger,,2025-01-01,https://www.transfermarkt.de/emmanuel-uchenna/profil/spieler/1118150,13f3f1f45cde9943f86bd88cfd9aad1451b9848785dcf2140ceb90863b227f82,197,AC Sparta Prag,CURRENT_ROSTER_SOURCE_OBSERVED,https://www.transfermarkt.de/ac-sparta-prag/kader/verein/197/saison_id/2026/plus/1,6b74c895ae1857517e5325904312eb2643155a1ddb4be2ba7e884a9840dcea35,CONFIRMED,Innenverteidiger,2025-01-01,,16,https://www.transfermarkt.de/ac-sparta-prag/kader/verein/197/saison_id/2026/plus/1,6b74c895ae1857517e5325904312eb2643155a1ddb4be2ba7e884a9840dcea35,identity-resolutions | create-ready-review,2,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,,,,,,[],"[{""fm_id"":""295986"",""fifa_id"":""76097"",""name"":""Uchenna Aririerisim"",""dob"":""2003-12-04"",""club_id"":""786442""}]","[{""score"":0.8182,""fm_id"":""295986"",""fifa_id"":""76097"",""name"":""Uchenna Aririerisim"",""dob"":""2003-12-04"",""club_id"":""786442""}]",existing/fuzzy candidate retained for Sol review,PLAYER_CREATION_PREREQUISITE_MISSING,IDENTITY_AMBIGUITY_DUPLICATE_REVIEW_LEAD | IDENTITY_AMBIGUITY_FUZZY_CANDIDATE | CONTRACT_UNTIL,HOLD_REVIEW_AFTER_PRIOR_ATTEMPTS,Sol,2026-09-12
PLAYER_CREATION,YES,CZE1,FC Banik Ostrau,377,Abdullahi Bewene,1118054,2004-11-29,,,,786446,MISSING_FROM_FM,YES,Abdullahi Ibrahim Bewene,2004-11-29,Nigeria,Mittelfeld - Rechtes Mittelfeld,2031-06-30,2025-10-01,https://www.transfermarkt.de/abdullahi-bewene/profil/spieler/1118054,247feea597ba63938c0834d076bbfdc5fc0a3482f850c5a30fc51b88d2b2dbb8,377,FC Banik Ostrau,CURRENT_ROSTER_SOURCE_OBSERVED,https://www.transfermarkt.de/fc-banik-ostrau/kader/verein/377/saison_id/2026/plus/1,3717000ca143110b9cff7bc66843b5e54104cdaa75d0e196220c4e77c8b4d611,CONFIRMED,Rechtes Mittelfeld,2025-10-01,2031-06-30,34,https://www.transfermarkt.de/fc-banik-ostrau/kader/verein/377/saison_id/2026/plus/1,3717000ca143110b9cff7bc66843b5e54104cdaa75d0e196220c4e77c8b4d611,identity-resolutions | create-ready-review,2,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,,,,,,[],"[{""fm_id"":""296616"",""fifa_id"":""0"",""name"":""Ibrahim Bewene"",""dob"":""2004-11-29"",""club_id"":""786446""}]","[{""score"":0.7429,""fm_id"":""296616"",""fifa_id"":""0"",""name"":""Ibrahim Bewene"",""dob"":""2004-11-29"",""club_id"":""786446""}]",existing/fuzzy candidate retained for Sol review,PLAYER_CREATION_PREREQUISITE_MISSING,IDENTITY_AMBIGUITY_DUPLICATE_REVIEW_LEAD | IDENTITY_AMBIGUITY_FUZZY_CANDIDATE,HOLD_REVIEW_AFTER_PRIOR_ATTEMPTS,Sol,2026-09-12
PLAYER_CREATION,YES,CZE1,FC Slovan Liberec,697,Qëndrim Zyba,482386,2001-02-03,,,,786438,MISSING_FROM_FM,YES,Qëndrim Zyba,2001-02-03,Kosovo,Mittelfeld - Zentrales Mittelfeld,2027-06-30,2024-07-10,https://www.transfermarkt.de/qendrim-zyba/profil/spieler/482386,747e9e5b05873968e9b8f2ef7b3cf86395ac48ce12574d8eedffdde0d355ac24,697,FC Slovan Liberec,CURRENT_ROSTER_SOURCE_OBSERVED,https://www.transfermarkt.de/fc-slovan-liberec/kader/verein/697/saison_id/2026/plus/1,6aba2d7156fcbb82e5f0f245492c388de338ad498bd8ff4bd953a9b7fb194317,CONFIRMED,Zentrales Mittelfeld,2024-07-10,2027-06-30,10,https://www.transfermarkt.de/fc-slovan-liberec/kader/verein/697/saison_id/2026/plus/1,6aba2d7156fcbb82e5f0f245492c388de338ad498bd8ff4bd953a9b7fb194317,identity-resolutions | create-ready-review,2,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,,,,,,[],"[{""fm_id"":""11204"",""fifa_id"":""0"",""name"":""Qëndrim Zyba"",""dob"":""2001-01-03"",""club_id"":""786438""}]",[],existing/fuzzy candidate retained for Sol review,PLAYER_CREATION_PREREQUISITE_MISSING,IDENTITY_AMBIGUITY_DUPLICATE_REVIEW_LEAD,HOLD_REVIEW_AFTER_PRIOR_ATTEMPTS,Sol,2026-09-12
PLAYER_CREATION,YES,CZE1,FC Zbrojovka Brünn,5225,Colin Andrew,943864,2004-02-25,,,,786447,MISSING_FROM_FM,YES,Colin Andrew,2004-02-25,Tschechien Nigeria,Torwart,,2026-02-11,https://www.transfermarkt.de/colin-andrew/profil/spieler/943864,478e45c4667ce3a674cc28930c9f63f75989a7667a6d5741ce79fb5918adc032,5225,FC Zbrojovka Brünn,CURRENT_ROSTER_SOURCE_OBSERVED,https://www.transfermarkt.de/fc-zbrojovka-brunn/kader/verein/5225/saison_id/2026/plus/1,1aeecf841a85ad9d35469b9ba37af49f38aee1b2e160fdd7ebc2df04f3863d83,CONFIRMED,Torwart,2026-02-11,,30,https://www.transfermarkt.de/fc-zbrojovka-brunn/kader/verein/5225/saison_id/2026/plus/1,1aeecf841a85ad9d35469b9ba37af49f38aee1b2e160fdd7ebc2df04f3863d83,identity-resolutions | create-ready-review,2,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,,,,,,[],[],[],missing profile fields: contract_until,PLAYER_CREATION_PREREQUISITE_MISSING,CONTRACT_UNTIL,HOLD_REVIEW_AFTER_PRIOR_ATTEMPTS,Sol,2026-09-12
PLAYER_CREATION,YES,CZE1,FK Jablonec,1322,Filip Novak,107665,1990-06-26,,,,786437,MISSING_FROM_FM,YES,Filip Novák,1990-06-26,Tschechien,Abwehr - Linker Verteidiger,2027-06-30,2025-02-21,https://www.transfermarkt.de/filip-novak/profil/spieler/107665,c69c0dc8911eca0531b72da5db0cca21a191d6ff15952655509f2fd81b99b8ba,1322,FK Jablonec,CURRENT_ROSTER_SOURCE_OBSERVED,https://www.transfermarkt.de/fk-jablonec/kader/verein/1322/saison_id/2026/plus/1,fa6bc207fa67c20e0cd9ca574d81e19d3d8b6b77840b71993b1620a5a4b28b21,CONFIRMED,Linker Verteidiger,2025-02-21,2027-06-30,57,https://www.transfermarkt.de/fk-jablonec/kader/verein/1322/saison_id/2026/plus/1,fa6bc207fa67c20e0cd9ca574d81e19d3d8b6b77840b71993b1620a5a4b28b21,identity-resolutions | create-ready-review,2,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,,,,,,[],"[{""fm_id"":""296483"",""fifa_id"":""205364"",""name"":""Filip Novák"",""dob"":""1990-02-27"",""club_id"":""786437""}]",[],existing/fuzzy candidate retained for Sol review,PLAYER_CREATION_PREREQUISITE_MISSING,IDENTITY_AMBIGUITY_DUPLICATE_REVIEW_LEAD,HOLD_REVIEW_AFTER_PRIOR_ATTEMPTS,Sol,2026-09-12
PLAYER_CREATION,YES,CZE1,FK Mlada Boleslav,5546,Bolu Ogungbayi,1048442,2004-05-16,,,,786434,MISSING_FROM_FM,YES,Boluwatife Victor Ogungbayi,2004-05-16,Nigeria,Sturm - Mittelstürmer,,2026-02-12,https://www.transfermarkt.de/bolu-ogungbayi/profil/spieler/1048442,077d2f19049ad86899b91edfaf5bd5e47a5857673e316c0a930a9ecdae35deab,5546,FK Mlada Boleslav,CURRENT_ROSTER_SOURCE_OBSERVED,https://www.transfermarkt.de/fk-mlada-boleslav/kader/verein/5546/saison_id/2026/plus/1,5a8600e42926651e56482ac4dac8c6e5e0e3e1754eacf142566e811f0e9bca53,CONFIRMED,Mittelstürmer,2026-02-12,,90,https://www.transfermarkt.de/fk-mlada-boleslav/kader/verein/5546/saison_id/2026/plus/1,5a8600e42926651e56482ac4dac8c6e5e0e3e1754eacf142566e811f0e9bca53,identity-resolutions | create-ready-review,2,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,,,,,,[],"[{""fm_id"":""295875"",""fifa_id"":""0"",""name"":""Boluwatife Ogungbayi"",""dob"":""2004-05-16"",""club_id"":""786441""}]","[{""score"":0.8636,""fm_id"":""295875"",""fifa_id"":""0"",""name"":""Boluwatife Ogungbayi"",""dob"":""2004-05-16"",""club_id"":""786441""}]",existing/fuzzy candidate retained for Sol review,PLAYER_CREATION_PREREQUISITE_MISSING,IDENTITY_AMBIGUITY_DUPLICATE_REVIEW_LEAD | IDENTITY_AMBIGUITY_FUZZY_CANDIDATE | CONTRACT_UNTIL,HOLD_REVIEW_AFTER_PRIOR_ATTEMPTS,Sol,2026-09-12
PLAYER_CREATION,YES,CZE1,FK Mlada Boleslav,5546,Dominik Mares,941029,2003-02-03,,,,786434,MISSING_FROM_FM,YES,Dominik Mareš,2003-02-03,Tschechien,Mittelfeld - Rechtes Mittelfeld,,2025-01-10,https://www.transfermarkt.de/dominik-mares/profil/spieler/941029,5dea33fc95fc4c446139b5c9e266eb7ed1c876af3663d9d3020a0ad6b97ddea1,5546,FK Mlada Boleslav,CURRENT_ROSTER_SOURCE_OBSERVED,https://www.transfermarkt.de/fk-mlada-boleslav/kader/verein/5546/saison_id/2026/plus/1,5a8600e42926651e56482ac4dac8c6e5e0e3e1754eacf142566e811f0e9bca53,CONFIRMED,Rechtes Mittelfeld,2025-01-10,,24,https://www.transfermarkt.de/fk-mlada-boleslav/kader/verein/5546/saison_id/2026/plus/1,5a8600e42926651e56482ac4dac8c6e5e0e3e1754eacf142566e811f0e9bca53,identity-resolutions | create-ready-review,2,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,,,,,,[],"[{""fm_id"":""11340"",""fifa_id"":""0"",""name"":""Dominik Mareš"",""dob"":""2002-02-03"",""club_id"":""786434""}]",[],existing/fuzzy candidate retained for Sol review,PLAYER_CREATION_PREREQUISITE_MISSING,IDENTITY_AMBIGUITY_DUPLICATE_REVIEW_LEAD | CONTRACT_UNTIL,HOLD_REVIEW_AFTER_PRIOR_ATTEMPTS,Sol,2026-09-12
PLAYER_CREATION,YES,CZE1,FK Mlada Boleslav,5546,Jan Jinoch,1166018,2006-05-02,,,,786434,MISSING_FROM_FM,YES,Jan Jinoch,2006-05-02,Tschechien,Sturm - Rechtsaußen,,2025-07-29,https://www.transfermarkt.de/jan-jinoch/profil/spieler/1166018,9119e511266521455ef9eaddd55c99f68f462792165f0582b3493c4dc0b92894,22729,FK Mlada Boleslav B,PROFILE_RESERVE_MISMATCH,https://www.transfermarkt.de/fk-mlada-boleslav/kader/verein/5546/saison_id/2026/plus/1,5a8600e42926651e56482ac4dac8c6e5e0e3e1754eacf142566e811f0e9bca53,CONFIRMED,Rechtsaußen,,,41,https://www.transfermarkt.de/fk-mlada-boleslav/kader/verein/5546/saison_id/2026/plus/1,5a8600e42926651e56482ac4dac8c6e5e0e3e1754eacf142566e811f0e9bca53,identity-resolutions | create-ready-review,2,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,,,,,,[],[],[],missing profile fields: contract_until,PLAYER_CREATION_PREREQUISITE_MISSING,CONTRACT_UNTIL | FIRST_TEAM_SIGNIFICANCE_UNCONFIRMED_RESERVE_PROFILE,HOLD_REVIEW_AFTER_PRIOR_ATTEMPTS,Sol,2026-09-12
PLAYER_CREATION,YES,CZE1,FK Pardubice,1496,Martin Reil,1143628,2006-05-05,,,,790538,MISSING_FROM_FM,YES,Martin Reil,2006-05-05,Tschechien,Sturm - Rechtsaußen,,2025-07-01,https://www.transfermarkt.de/martin-reil/profil/spieler/1143628,b10c5f6507a141669a4968d5564a254c8d895fd386ad4d7799446a64f574b560,40315,FK Pardubice B,PROFILE_RESERVE_MISMATCH,https://www.transfermarkt.de/fk-pardubice/kader/verein/1496/saison_id/2026/plus/1,ff994ed3554101d4e2a5377d206e013ac142ca4f73f68a0c406e2cc0d305e0ef,CONFIRMED,Rechtsaußen,,,27,https://www.transfermarkt.de/fk-pardubice/kader/verein/1496/saison_id/2026/plus/1,ff994ed3554101d4e2a5377d206e013ac142ca4f73f68a0c406e2cc0d305e0ef,identity-resolutions | create-ready-review,2,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,,,,,,[],[],"[{""score"":0.64,""fm_id"":""146160"",""fifa_id"":""0"",""name"":""Martin Ljunggren"",""dob"":""2006-05-05"",""club_id"":""2371704""}]",existing/fuzzy candidate retained for Sol review,PLAYER_CREATION_PREREQUISITE_MISSING,IDENTITY_AMBIGUITY_FUZZY_CANDIDATE | CONTRACT_UNTIL | FIRST_TEAM_SIGNIFICANCE_UNCONFIRMED_RESERVE_PROFILE,HOLD_REVIEW_AFTER_PRIOR_ATTEMPTS,Sol,2026-09-12
PLAYER_CREATION,YES,CZE1,FK Pardubice,1496,Mouhamed Tidjane Traore,1063475,2003-03-21,,,,790538,MISSING_FROM_FM,YES,Mouhamed Tidjane Traore,2003-03-21,Elfenbeinküste,Abwehr - Innenverteidiger,,2026-07-01,https://www.transfermarkt.de/mouhamed-tidjane-traore/profil/spieler/1063475,eed91cb9db5d13265ee90a7935371dddf5586211544a531bd86fa96d9687a5e5,1496,FK Pardubice,CURRENT_ROSTER_SOURCE_OBSERVED,https://www.transfermarkt.de/fk-pardubice/kader/verein/1496/saison_id/2026/plus/1,ff994ed3554101d4e2a5377d206e013ac142ca4f73f68a0c406e2cc0d305e0ef,CONFIRMED,Innenverteidiger,2026-07-01,,21,https://www.transfermarkt.de/fk-pardubice/kader/verein/1496/saison_id/2026/plus/1,ff994ed3554101d4e2a5377d206e013ac142ca4f73f68a0c406e2cc0d305e0ef,identity-resolutions | create-ready-review,2,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,,,,,,[],[],"[{""score"":0.7647,""fm_id"":""11473"",""fifa_id"":""0"",""name"":""Tidjane Traoré"",""dob"":""2003-03-21"",""club_id"":""790532""}]",existing/fuzzy candidate retained for Sol review,PLAYER_CREATION_PREREQUISITE_MISSING,IDENTITY_AMBIGUITY_FUZZY_CANDIDATE | CONTRACT_UNTIL,HOLD_REVIEW_AFTER_PRIOR_ATTEMPTS,Sol,2026-09-12
PLAYER_CREATION,YES,CZE1,SK Sigma Olmütz,2311,John Paul Dembe,1111684,2005-07-03,,,,786439,MISSING_FROM_FM,YES,John Paul Dembe,2005-07-03,Uganda,Sturm - Mittelstürmer,,2026-01-18,https://www.transfermarkt.de/john-paul-dembe/profil/spieler/1111684,3484103a8184abc58b1c3eac873cd70f2a429db863f6cf20ccd18ce48600d759,2311,SK Sigma Olmütz,CURRENT_ROSTER_SOURCE_OBSERVED,https://www.transfermarkt.de/sk-sigma-olmutz/kader/verein/2311/saison_id/2026/plus/1,c61d1f22a4e21ac99834db236d5c613fdf98db28632452029778a0c82954b875,CONFIRMED,Mittelstürmer,2026-01-18,,17,https://www.transfermarkt.de/sk-sigma-olmutz/kader/verein/2311/saison_id/2026/plus/1,c61d1f22a4e21ac99834db236d5c613fdf98db28632452029778a0c82954b875,identity-resolutions | create-ready-review,2,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,,,,,,[],[],"[{""score"":0.8182,""fm_id"":""188142"",""fifa_id"":""276769"",""name"":""John Dembe"",""dob"":""2005-07-03"",""club_id"":""3014671""}]",existing/fuzzy candidate retained for Sol review,PLAYER_CREATION_PREREQUISITE_MISSING,IDENTITY_AMBIGUITY_FUZZY_CANDIDATE | CONTRACT_UNTIL,HOLD_REVIEW_AFTER_PRIOR_ATTEMPTS,Sol,2026-09-12
PLAYER_CREATION,YES,ENG1,Aston Villa,405,Alysson,1005583,2006-05-05,,,,917506,MISSING_FROM_FM,YES,Alysson,2006-05-05,Brasilien,Sturm - Rechtsaußen,2031-06-30,2026-01-01,https://www.transfermarkt.de/alysson/profil/spieler/1005583,d809c0538efd713944aaac26cdc6e6095b0b0b835971b1ef4dfa8a5d084a5b59,405,Aston Villa,EXPLICIT_FIRST_TEAM,https://www.transfermarkt.de/aston-villa/kader/verein/405/saison_id/2026/plus/1,66b9b7fdd741084e821d291249f5bdc0fe382243be248d861c1137a95e82f15d,CONFIRMED,,2026-01-01,2031-06-30,47,https://www.transfermarkt.de/aston-villa/kader/verein/405/saison_id/2026/plus/1,66b9b7fdd741084e821d291249f5bdc0fe382243be248d861c1137a95e82f15d,create-ready-review,2,,,,,,,,[],[],"[{""score"":0.7,""fm_id"":""222419"",""fifa_id"":""0"",""name"":""Alysson Edward"",""dob"":""2006-05-05"",""club_id"":""917506""}]",existing/fuzzy candidate retained for Sol review,PLAYER_CREATION_PREREQUISITE_MISSING,IDENTITY_AMBIGUITY_FUZZY_CANDIDATE,HOLD_REVIEW_AFTER_PRIOR_ATTEMPTS,Sol,2026-09-12
PLAYER_CREATION,YES,ENG1,Brentford,1148,El Hadji Malick Diouf,1111589,2004-12-29,,,,917569,MISSING_FROM_FM,YES,El Hadji Malick Diouf,2004-12-29,Senegal,Abwehr - Linker Verteidiger,2031-06-30,2026-08-28,https://www.transfermarkt.de/el-hadji-malick-diouf/profil/spieler/1111589,9c63d470682a9dd144597c39ed41db0ab7a3f0b8d98f97f4f29dfef11561d505,1148,FC Brentford,EXPLICIT_FIRST_TEAM,https://www.transfermarkt.de/fc-brentford/kader/verein/1148/saison_id/2026/plus/1,98977ec56621e787ba2b89973d53a14e8f3ee796ba25d92646304551ba9c96fa,CONFIRMED,,2026-08-28,2031-06-30,25,https://www.transfermarkt.de/fc-brentford/kader/verein/1148/saison_id/2026/plus/1,98977ec56621e787ba2b89973d53a14e8f3ee796ba25d92646304551ba9c96fa,create-ready-review,2,,,,,,,,[],"[{""fm_id"":""263490"",""fifa_id"":""274915"",""name"":""El Hadji Malick Diouf"",""dob"":""2004-12-28"",""club_id"":""917511""}]",[],existing/fuzzy candidate retained for Sol review,PLAYER_CREATION_PREREQUISITE_MISSING,IDENTITY_AMBIGUITY_DUPLICATE_REVIEW_LEAD,HOLD_REVIEW_AFTER_PRIOR_ATTEMPTS,Sol,2026-09-12
PLAYER_CREATION,YES,ENG1,Chelsea,631,Gabriel Slonina,656316,2004-05-15,,,,917513,MISSING_FROM_FM,YES,Gabriel Paweł Słonina,2004-05-15,Vereinigte Staaten Polen,Torwart,2028-06-30,2022-08-02,https://www.transfermarkt.de/gabriel-slonina/profil/spieler/656316,db49471eb9075a81bd03ed4b9654a7a93e5554a28736776b08a3dcdd34d48e99,631,FC Chelsea,EXPLICIT_FIRST_TEAM,https://www.transfermarkt.de/fc-chelsea/kader/verein/631/saison_id/2026/plus/1,654f4cd4c0ce8c73da8a919c8a23c05e00fc473650df3999c3441d42c128ae64,CONFIRMED,,2022-08-02,2028-06-30,44,https://www.transfermarkt.de/fc-chelsea/kader/verein/631/saison_id/2026/plus/1,654f4cd4c0ce8c73da8a919c8a23c05e00fc473650df3999c3441d42c128ae64,create-ready-review,2,,,,,,,,[],"[{""fm_id"":""23327"",""fifa_id"":""248158"",""name"":""Gabriel Słonina"",""dob"":""2004-04-15"",""club_id"":""917513""}]",[],existing/fuzzy candidate retained for Sol review,PLAYER_CREATION_PREREQUISITE_MISSING,IDENTITY_AMBIGUITY_DUPLICATE_REVIEW_LEAD,HOLD_REVIEW_AFTER_PRIOR_ATTEMPTS,Sol,2026-09-12
PLAYER_CREATION,YES,ENG1,Hull City,3008,Matt Targett,250478,1995-09-18,,,,917532,MISSING_FROM_FM,YES,Matthew Robert Targett,1995-09-18,England Schottland,Abwehr - Linker Verteidiger,2028-06-30,2026-07-23,https://www.transfermarkt.de/matt-targett/profil/spieler/250478,dfec9a542f3c6f5c1e0e9b111ee03191951e3c1feb4b998dd8d53d89b51748c6,3008,Hull City,EXPLICIT_FIRST_TEAM,https://www.transfermarkt.de/hull-city/kader/verein/3008/saison_id/2026/plus/1,95d27e3b77eef2306101f2b6eab92a02d56308a31e0d34299be2fa82dcf331db,CONFIRMED,,2026-07-23,2028-06-30,23,https://www.transfermarkt.de/hull-city/kader/verein/3008/saison_id/2026/plus/1,95d27e3b77eef2306101f2b6eab92a02d56308a31e0d34299be2fa82dcf331db,create-ready-review,2,,,,,,,,[],"[{""fm_id"":""266490"",""fifa_id"":""218659"",""name"":""Matthew Targett"",""dob"":""1995-09-18"",""club_id"":""917522""}]","[{""score"":0.8235,""fm_id"":""266490"",""fifa_id"":""218659"",""name"":""Matthew Targett"",""dob"":""1995-09-18"",""club_id"":""917522""}]",existing/fuzzy candidate retained for Sol review,PLAYER_CREATION_PREREQUISITE_MISSING,IDENTITY_AMBIGUITY_DUPLICATE_REVIEW_LEAD | IDENTITY_AMBIGUITY_FUZZY_CANDIDATE,HOLD_REVIEW_AFTER_PRIOR_ATTEMPTS,Sol,2026-09-12
PLAYER_CREATION,YES,ENG1,Tottenham Hotspur,148,Sávio,743591,2004-04-10,,,,917514,MISSING_FROM_FM,YES,Sávio,2004-04-10,Brasilien,Sturm - Linksaußen,2031-06-30,2026-08-25,https://www.transfermarkt.de/savio/profil/spieler/743591,efce9b5b35758644863dc27c8e75967b9e35d6ba11d373ef21b0011511fd650b,148,Tottenham Hotspur,EXPLICIT_FIRST_TEAM,https://www.transfermarkt.de/tottenham-hotspur/kader/verein/148/saison_id/2026/plus/1,007fc11048dc50b4cfd2c580b82958bb7cc02f984af0af71c4079e53b5c71390,CONFIRMED,,2026-08-25,2031-06-30,17,https://www.transfermarkt.de/tottenham-hotspur/kader/verein/148/saison_id/2026/plus/1,007fc11048dc50b4cfd2c580b82958bb7cc02f984af0af71c4079e53b5c71390,create-ready-review,2,,,,,,,,[],[],"[{""score"":0.8333,""fm_id"":""262604"",""fifa_id"":""270409"",""name"":""Savinho"",""dob"":""2004-04-10"",""club_id"":""917518""}]",existing/fuzzy candidate retained for Sol review,PLAYER_CREATION_PREREQUISITE_MISSING,IDENTITY_AMBIGUITY_FUZZY_CANDIDATE,HOLD_REVIEW_AFTER_PRIOR_ATTEMPTS,Sol,2026-09-12
PLAYER_CREATION,YES,ESP1,Atlético Madrid,13,Dani Martinez,945763,2004-05-05,,,,2949122,MISSING_FROM_FM,YES,Daniel Martinez Moreno,2004-05-05,Spanien,Abwehr - Innenverteidiger,2030-06-30,2026-09-01,https://www.transfermarkt.de/dani-martinez/profil/spieler/945763,cd4fb4bda33deb76e31267b408699ebc02fae4c21e16e0902f8fa4a3fde2e88f,13,Atlético Madrid,CURRENT_ROSTER_SOURCE_OBSERVED,https://www.transfermarkt.de/atletico-madrid/kader/verein/13/saison_id/2026/plus/1,336e6247c22b59b6319471ca685cbf8684fa5eddbe294526159e968ec82bff6f,CONFIRMED,Innenverteidiger,2026-09-01,2030-06-30,30,https://www.transfermarkt.de/atletico-madrid/kader/verein/13/saison_id/2026/plus/1,336e6247c22b59b6319471ca685cbf8684fa5eddbe294526159e968ec82bff6f,identity-resolutions | create-ready-review,2,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,,,,,,[],"[{""fm_id"":""285015"",""fifa_id"":""0"",""name"":""Daniel Martínez"",""dob"":""2004-05-05"",""club_id"":""2949122""}]","[{""score"":0.8235,""fm_id"":""285015"",""fifa_id"":""0"",""name"":""Daniel Martínez"",""dob"":""2004-05-05"",""club_id"":""2949122""}]",existing/fuzzy candidate retained for Sol review,PLAYER_CREATION_PREREQUISITE_MISSING,IDENTITY_AMBIGUITY_DUPLICATE_REVIEW_LEAD | IDENTITY_AMBIGUITY_FUZZY_CANDIDATE,HOLD_REVIEW_AFTER_PRIOR_ATTEMPTS,Sol,2026-09-12
