player_tm_id,creation_fm_id,creation_name,dob,creation_nationality1,creation_nationality2,creation_club_id,profile_full_name,profile_club_tm_id,loan_owner_tm_id,owner_contract_until,loan_end,candidate_fm_id,candidate_fifa_id,candidate_name,candidate_common_name,candidate_nationality,candidate_club_id,name_similarity,surname_similarity,decision,reason,source,source_sha256,snapshot_date
975321,1000024857,Mohamed Yasser,2001-05-05,111,0,786453,Mohamed Yasser Nour,715,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/mohamed-yasser/profil/spieler/975321,4fb4d574fb4d8a7bbb8eec8ade97b3788a0dfba9b105db2f8af4f0eac624fe80,2026-09-12
993333,1000024858,Bas Langenbick,2003-06-16,7,0,458755,,520,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/cercle-brugge/kader/verein/520/saison_id/2026/plus/1,7cdfb59fb0a1a9a437a93f97e502615933029fa25dc8530a34a7715ac5027f03,2026-09-12
1013809,1000024859,Jiri Zima,2007-12-21,12,0,790538,Jiří Zima,40315,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/jiri-zima/profil/spieler/1013809,1bad1aecc0f2c4585928e17be1969f2ca10fec44513a706a08f4f835fd501028,2026-09-12
1072324,1000024864,Chipyoka Songa,2004-09-24,147,0,2490377,,979,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/moreirense-fc/kader/verein/979/saison_id/2026/plus/1,9aa16aff197b371e36892b5321c0c1db769f09802a8338c111eb56304e7798bc,2026-09-12
1077990,1000024865,Fredy,2006-05-25,38,0,2490388,,2423,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/fredy/profil/spieler/1077990,da9024c80085fc732ee5a11831a99c12db169a93dec2451dd467c6c8ea5a8fff,2026-09-12
1078164,1000024866,Demi Akarakiri,2007-09-29,14,133,1769480,Ademide Oreoluwa Abdulganiyu Ibuknoluwa Olamilekan Oluwajuedalo Ayomide Ishola Akarakiri,1390,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/demi-akarakiri/profil/spieler/1078164,7f01d1a4ae684ea32f49d96b1581eb93a87e86ea7d8504165781a066308336bd,2026-09-12
1093438,1000024869,Temilola Awoyale,2005-07-23,133,21,1376539,,,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/temilola-awoyale/profil/spieler/1093438,36947d526e8e218f63ab1e90da216bf0a48e67485c6108f2d3dea7fb516f6838,2026-09-12
1150372,1000024871,Pato,2004-02-17,83,0,2490398,,3329,3631,2028-06-30,2027-06-30,,,,,,,0.0000,0.0000,CREATE_CLEAR,External pass1 confirms current target membership; local whole-corpus identity scan found no safe native bridge.,https://www.transfermarkt.de/pato/profil/spieler/1150372,27601c4607ad4a203f019fb9b2e5851a583de10d2dfaa9573840804ee2c62a3c,2026-09-12
1153358,1000024872,Shion Shinkawa,2007-08-06,163,0,458759,新川 志音,475,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/shion-shinkawa/profil/spieler/1153358,bc580aeb52c778092300ea46eab8670e423ce11176b3684fe88417c19157910f,2026-09-12
1154528,1000024873,Si-hoo Park,2007-08-18,167,0,2494470,박시후,8024,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/si-hoo-park/profil/spieler/1154528,516aab70238a5a4b975b99ccc9445b7cce3ecc0f4b450dc52ac60c2c0f300812,2026-09-12
1154529,1000024874,Chung-hyun Lee,2007-09-12,167,0,1376373,,,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/chung-hyun-lee/profil/spieler/1154529,accaa2225ffde78813f058a5eb2b8a7c1b43caa1a8da2f88f58fe186513d0f76,2026-09-12
1178853,1000024878,Berhan Kutlay Şatlı,2006-01-14,48,0,3145777,,7160,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/berhan-kutlay-satli/profil/spieler/1178853,46859891fa8f4fc6b0c466e8583b9191d0a220ccfee2465ba9f7da2580158025,2026-09-12
1197999,1000024879,Cemilhan Aslan,2008-05-07,48,0,3145773,,2832,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/cemilhan-aslan/profil/spieler/1197999,c8cca23fbca4d331ecc285be6e8c2cde3e84aa681434676430e754996f361722,2026-09-12
1211302,1000024880,Matteo Heremans,2006-01-08,7,0,458775,,2727,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/matteo-heremans/profil/spieler/1211302,992d51f9e5521fa8a0ad096d973e2ae9eb52d600a8ad4e951d93ce82ca4dd650,2026-09-12
1279984,1000024882,Lucas Herrington,2007-09-05,195,21,917532,,,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/lucas-herrington/profil/spieler/1279984,8941c70c68a16e7d3fd8b6cc1bf798805056b3570b2a3246a35526f1de685078,2026-09-12
1293796,1000024883,Farouck Adekami,2006-08-07,108,0,458785,Muhammed Farouck Adekami,1096,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/royal-antwerpen-fc/kader/verein/1096/saison_id/2026/plus/1,eb2b5eea86d19deaf123189c966bf44bae4a2d94614134be4d229233c58d37aa,2026-09-12
1294358,1000024884,Noah Santiago Lorch,2005-12-09,21,0,1376306,,,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/noah-santiago-lorch/profil/spieler/1294358,ae79e66b1af3c631944ba784416a794ced8f144c4d6d64967ef5abf8d577dcf6,2026-09-12
1303365,1000024885,Arda Özyar,2007-04-16,48,0,3145754,,120,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/arda-ozyar/profil/spieler/1303365,b146ccbdd801b2367e1f34b7b97e7c09debe93dc0e96aa2c57aa83dc768523ad,2026-09-12
1304052,1000024886,Ömer Çobanoğlu,2007-07-04,48,0,3145839,,2293,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/omer-cobanoglu/profil/spieler/1304052,caea011e382abe888648e08f7c94c486cff9e762d76790887560e40d47729c07,2026-09-12
1372149,1000024889,Gibril Sosseh,2007-01-01,116,0,786461,,5544,62,2030-12-31,2027-06-30,,,,,,,0.0000,0.0000,CREATE_CLEAR,External pass1 confirms current target membership; local whole-corpus identity scan found no safe native bridge.,https://www.transfermarkt.de/gibril-sosseh/profil/spieler/1372149,974f3a7d623eaed2a984bc1e8363f922e8fb7eafc791c45aafd902f36aa04c03,2026-09-12
1374186,1000024890,Ömer Ahmet Ceyhan,2007-08-22,48,0,3145777,,7160,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/omer-ahmet-ceyhan/profil/spieler/1374186,089c7d0f4a30b82c32ee445e756fc76f16aed2d6e7e081780227c0bd821773bc,2026-09-12
1381202,1000024891,Victor Samuel,2006-06-29,133,0,790538,Victor Elem Samuel,1496,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/victor-samuel/profil/spieler/1381202,06106210ad87e68c9232bbc6514c7249217e6eac184b138c29cdf34d0fca0b96,2026-09-12
1392804,1000024892,Ndjicoura Bomba,2008-03-12,126,0,1376261,,,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/ndjicoura-bomba/profil/spieler/1392804,7986f30815efe1b103aaa5b7338f4d761e3582e312885e5ec8d594101273f36d,2026-09-12
1401779,1000024893,Jules Ahoka,2006-05-08,110,0,917524,,,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/jules-ahoka/profil/spieler/1401779,b2b6cd17dc04cc0b0da7649afebd8c2a337412efdeaa550bcdeacf18320e1c01,2026-09-12
1414664,1000024894,Diabel Ndoye,2007-08-27,136,0,3145777,,7160,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/diabel-ndoye/profil/spieler/1414664,736e4b736b3d2cb950c1c93325af252ae2e5a87982a6a37c501d20705ca54a71,2026-09-12
1414677,1000024895,Abdou Khadre Sy,2007-12-15,136,0,3145777,,7160,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/abdou-khadre-sy/profil/spieler/1414677,8e510bf181a7b035718b983c150eefabd4dd92eec78d33cbea831673253cc2ec,2026-09-12
1423296,1000024896,Talha Polat,2006-11-17,48,0,3145754,,120,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/talha-polat/profil/spieler/1423296,099622816efa8a1a304005854b4b03a01fba39f1992a258d577af181dc38c379,2026-09-12
1438140,1000024897,Hulusi Destici,2008-08-06,48,0,3145754,,120,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/hulusi-destici/profil/spieler/1438140,5456f3e338421732f3b20a615d23e06847caa5d58c87e0642ac5c335db780393,2026-09-12
1464920,1000024898,Gabriel Índio,2008-07-26,54,0,2490372,,294,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/gabriel-indio/profil/spieler/1464920,46d2e17101af7fe0ba7a6180bf11d112c6e881024ac3e43ffa47db2086e66e83,2026-09-12
1467124,1000024899,Abdoulaye Koné,2006-02-01,108,0,458763,,968,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/abdoulaye-kone/profil/spieler/1467124,eaf5d4dd6fc78df4dc3501f18a02a10b5c733770f1b91365129c1fbd08de0919,2026-09-12
1473866,1000024900,Ibrahima Cissé,2007-09-24,136,0,458753,,157,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/ibrahima-cisse/profil/spieler/1473866,962f8763e7843d37a826b84277a931df3b074eedeb4dc3750fb4d3cb7d1fe5a5,2026-09-12
1487376,1000024901,Yiğit Baran Karaoğlan,2006-02-16,48,0,3145765,,39722,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/yigit-baran-karaoglan/profil/spieler/1487376,1f5e4dba7655052890c4f030704ce18cca1020fc8b8291385afb93965f7774db,2026-09-12
1489506,1000024902,Ousmane Diabate,2007-09-24,118,0,3145836,,820,9253,,2027-06-30,,,,,,,0.0000,0.0000,CREATE_CLEAR,External pass1 confirms current target membership; local whole-corpus identity scan found no safe native bridge.,https://www.transfermarkt.de/ousmane-diabate/profil/spieler/1489506,cd0970c424a3bfbb8151bd549771a807132e190fe31d17b391531bd1013dee4c,2026-09-12
1490222,1000024903,Joel Darko Ampem,2007-03-08,117,0,1376539,,,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/joel-darko-ampem/profil/spieler/1490222,b09acc457bf46fc8ad77cc31ea25456df385997c19b446d02e1f8eefd4edd717,2026-09-12
1492856,1000024904,Junior Diouf,2007-08-16,136,0,458788,Raymond Junior Devis Diouf,28643,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/junior-diouf/profil/spieler/1492856,ee8768f4049a7eab2621a80f0b7e50dd4ee882eeae447cbd3f43d0458f1ab5d7,2026-09-12
1497653,1000024905,Bara Sapoko Ndiaye,2007-12-31,136,0,1376264,,,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/bara-sapoko-ndiaye/profil/spieler/1497653,da274f0260b14acd87b628bb31abfa57393c9076d4857eba63f110c9e0b75a4b,2026-09-12
1507561,1000024906,Mouhamadou Sall,2007-10-21,136,0,458782,Mouhamadou Yoro Sall,3508,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/mouhamadou-sall/profil/spieler/1507561,475f80c7ffb6b3c585765053fd43b35bbad380e1d60831782067a08b7f0740db,2026-09-12
1510005,1000024907,Modibo Fofana,2007-11-03,108,0,458785,,1096,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/modibo-fofana/profil/spieler/1510005,aa3bdef89be8a8b2cb3d01eb14438b3570827c96f1309b1e1d66b3e829413c06,2026-09-12
1523861,1000024908,Yacouba Koné,2007-06-21,108,0,1179683,,1095,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/yacouba-kone/profil/spieler/1523861,6998e422c4a7fc1c8c302e0b08f793f5827df38d00cd2c512121aa9c62242cba,2026-09-12
1534934,1000024909,Abdu Dafe,2008-06-10,38,0,2494469,Abdu Dafe,3268,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/abdu-dafe/profil/spieler/1534934,46c579b1eb19164fba01c8bd47c735adbdd421817e19ed2bb311f55e8cc9ae36,2026-09-12
1555142,1000024910,Luis Narh,2007-12-25,117,0,458785,,1096,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/luis-narh/profil/spieler/1555142,9450cae04eacdbfe9b1b044bd585bbbee9f28605c86ad15f153d17d816675cbc,2026-09-12
1577095,1000024911,Arouna Soro,2007-07-12,108,0,3145783,Arouna Kigbafory Soro,11282,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/arouna-soro/profil/spieler/1577095,c4577c90883e60ab1e2f88342c5fd9d8f4e9201c71170b6c5bd8f5d63562c43b,2026-09-12
1580906,1000024912,Pedro Jesus,2007-12-25,54,0,2490377,Pedro Lucas Rodrigues Mendes de Jesus,979,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/pedro-jesus/profil/spieler/1580906,fa0400cd644a019043b7b78791005adc93820f6f4879f80729c07695a38426e1,2026-09-12
1581187,1000024913,Kadir Gümüş,2003-11-15,48,0,3145773,,2832,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/kadir-gumus/profil/spieler/1581187,f6136a6f94437f6cae55b6725583d73ff56fd523e6323b2fb503f1b74a9816e5,2026-09-12
1582293,1000024914,Costinha,2008-08-04,38,0,2494470,,22265,,,,,,,,,,0.0000,0.0000,CREATE_CLEAR,No plausible Native08 DOB/name/nationality candidate and no sourced current loan,https://www.transfermarkt.de/costinha/profil/spieler/1582293,dab8f99b88704a1e944853bd92c294b76a8ccd5ce0fe61453f13845550f50e51,2026-09-12
