fm_id,fifa_id,dob,old_club_id,new_club_id,joined,contract_until,shirt_number,team_type,status,source,source_sha256,snapshot_date,loan_owner_club_id,loan_end,action,previous_loan_owner_club_id,previous_loan_start,previous_loan_end,previous_loan_buy_option,acquisition_seller_club_id,acquisition_event_key,acquisition_date,acquisition_source,acquisition_source_sha256,protected_condition_type,protected_condition_param0,protected_condition_param1,protected_condition_param2,protected_condition_param3,protected_condition_param4
11479,0,2005-01-21,790532,786447,2025-07-01,2026-06-30,4,FIRST,CONFIRMED,https://www.transfermarkt.de/fc-zbrojovka-brunn/kader/verein/5225/saison_id/2026/plus/1,1aeecf841a85ad9d35469b9ba37af49f38aee1b2e160fdd7ebc2df04f3863d83,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
11498,0,2005-01-04,790532,786461,2019-07-01,2026-06-30,3,RESERVE,CONFIRMED,https://www.transfermarkt.de/1-fc-slovacko/kader/verein/5544/saison_id/2026/plus/1,42dab36a10cfd13d442ece1bb7499f652fac54d38b8eba2248452673a53bcacf,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
11503,0,2004-07-13,790532,786441,2025-07-01,2026-06-30,2,RESERVE,CONFIRMED,https://www.transfermarkt.de/sk-slavia-prag/kader/verein/62/saison_id/2026/plus/1,ab5b3ad613592069fe87ed798140f18d5a2969fea81a54ddd36b6738aad74f72,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
11562,0,1998-02-15,790538,790564,2024-07-01,2026-06-30,4,FIRST,CONFIRMED,https://www.transfermarkt.de/sk-artis-brunn/kader/verein/24325/saison_id/2026/plus/1,587a867b1b6398028de49094330bc2934f1e7245d3ee79f2003e9ffe6410ac9f,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
11574,0,2005-06-23,790538,786446,2024-07-01,2029-06-30,16,FIRST,CONFIRMED,https://www.transfermarkt.de/fc-banik-ostrau/kader/verein/377/saison_id/2026/plus/1,3717000ca143110b9cff7bc66843b5e54104cdaa75d0e196220c4e77c8b4d611,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,786441,2025-07-01,2026-06-30,-1,0,,,,,,,,,,
11730,0,2005-10-11,790549,786434,2020-07-01,2027-06-30,70,FIRST,CONFIRMED,https://www.transfermarkt.de/fk-mlada-boleslav/kader/verein/5546/saison_id/2026/plus/1,5a8600e42926651e56482ac4dac8c6e5e0e3e1754eacf142566e811f0e9bca53,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,786434,2025-07-01,2026-06-30,-1,0,,,,,,,,,,
11949,0,1999-08-20,786454,790564,2023-07-01,2026-06-30,14,FIRST,CONFIRMED,https://www.transfermarkt.de/sk-artis-brunn/kader/verein/24325/saison_id/2026/plus/1,587a867b1b6398028de49094330bc2934f1e7245d3ee79f2003e9ffe6410ac9f,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
12221,0,2002-08-26,790563,786447,2025-07-01,2026-06-30,77,FIRST,CONFIRMED,https://www.transfermarkt.de/fc-zbrojovka-brunn/kader/verein/5225/saison_id/2026/plus/1,1aeecf841a85ad9d35469b9ba37af49f38aee1b2e160fdd7ebc2df04f3863d83,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
12227,0,2006-02-17,790563,786447,2024-07-01,2027-06-30,7,FIRST,CONFIRMED,https://www.transfermarkt.de/fc-zbrojovka-brunn/kader/verein/5225/saison_id/2026/plus/1,1aeecf841a85ad9d35469b9ba37af49f38aee1b2e160fdd7ebc2df04f3863d83,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,786447,2025-07-01,2026-06-30,-1,0,,,,,,,,,,
12466,0,2004-09-22,790599,786453,2025-07-01,2026-06-30,6,FIRST,CONFIRMED,https://www.transfermarkt.de/bohemians-prag-1905/kader/verein/715/saison_id/2026/plus/1,ebdb6624691ca6718b5ca6df413da8f706167c604575caed018b5bb2940716cb,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
15607,183108,1987-03-31,8454145,2228241,2025-07-01,2026-06-30,11,FIRST,CONFIRMED,https://www.transfermarkt.de/fc-utrecht/kader/verein/200/saison_id/2026/plus/1,30172180fe0b90bafc4f2d8225a407eb91445c75b04c67bdb0bfe6d096d2e552,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
15944,0,2006-01-25,8466434,2490393,2024-07-01,2029-06-30,35,RESERVE,CONFIRMED,https://www.transfermarkt.de/fc-alverca/kader/verein/2521/saison_id/2026/plus/1,7f5d01cde12ec5554a0cdae5ccc699031abd54d7e473e99ebf2c44e9a519b8ae,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
16802,251323,2001-09-25,856113,1376539,2026-07-01,2028-06-30,30,FIRST,CONFIRMED,https://www.transfermarkt.de/tsv-havelse/kader/verein/476/saison_id/2026/plus/1,b4490298444b6e31458c6e927b4ab3fff5378977e083c471be7a43b9938c0f59,2026-09-12,856113,2027-06-30,SQUAD,0,,,0,0,,,,,,,,,,
22792,0,2007-10-16,8917251,1179667,2021-07-01,2026-06-30,14,FIRST,CONFIRMED,https://www.transfermarkt.de/racing-strassburg/kader/verein/667/saison_id/2026/plus/1,fccce58645fe78054a145422d6552e5063a2af42aa0162b26c1d373f842bfa0c,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
23316,246340,2001-01-05,917513,917514,2026-09-01,2031-06-30,27,FIRST,CONFIRMED,https://www.transfermarkt.de/mykhaylo-mudryk/profil/spieler/537860,0b2b72c6b009136d2ed50d6cbf01e436297919590047c6bb538c772b68ebbf07,2026-09-12,917513,2027-06-30,PRESERVE_PROTECTED_SQUAD,0,,,0,0,,,,,7,0,2461223,0,0,0
23579,272612,2004-05-31,917529,1376555,2024-07-01,2028-06-30,8,FIRST,CONFIRMED,https://www.transfermarkt.de/rb-leipzig/kader/verein/23826/saison_id/2026/plus/1,97283d90f2a9e564bd064da4fa47fa71d7ad3661db6e1e1a6f768776682c54ff,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
23756,246763,2002-01-18,917547,786442,2020-07-01,2026-06-30,26,FIRST,CONFIRMED,https://www.transfermarkt.de/ac-sparta-prag/kader/verein/197/saison_id/2026/plus/1,6b74c895ae1857517e5325904312eb2643155a1ddb4be2ba7e884a9840dcea35,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
23757,258911,2000-11-23,917547,2228227,2026-07-01,2029-06-30,14,FIRST,CONFIRMED,https://www.transfermarkt.de/ajax-amsterdam/kader/verein/610/saison_id/2026/plus/1,f5e17e90fd0fa7a2962da880b80d3f5be8fc736c45ff9203a638be8e951725f8,2026-09-12,917547,2027-06-30,SQUAD,0,,,0,0,,,,,,,,,,
24129,250816,2001-01-09,917555,917538,2022-07-01,2026-06-30,11,FIRST,CONFIRMED,https://www.transfermarkt.de/ipswich-town/kader/verein/677/saison_id/2026/plus/1,27c77a20084b00ebf1368072929c14c023348a25975bceca8389e69766b037af,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
24144,277746,2004-11-21,917555,1376406,2022-07-01,2026-06-30,3,RESERVE,CONFIRMED,https://www.transfermarkt.de/sc-verl/kader/verein/93/saison_id/2026/plus/1,bd69b9b6c3fd17e062c0bf50a17563b42a98d2c42534eeab1330ee7efa38071a,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
36543,0,2006-10-10,9175042,458761,2025-07-01,2026-06-30,21,FIRST,CONFIRMED,https://www.transfermarkt.de/royal-charleroi-sc/kader/verein/172/saison_id/2026/plus/1,be345af7e14ab40246420c64e873b34283e56e8aafa6f5b344acf44cf11dfec1,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
41584,0,2005-08-06,9637891,786453,2023-07-01,2025-06-30,19,FIRST,CONFIRMED,https://www.transfermarkt.de/bohemians-prag-1905/kader/verein/715/saison_id/2026/plus/1,ebdb6624691ca6718b5ca6df413da8f706167c604575caed018b5bb2940716cb,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
55395,0,1999-01-10,10682387,1376425,2024-07-01,2026-06-30,20,FIRST,CONFIRMED,https://www.transfermarkt.de/fc-st-pauli/kader/verein/35/saison_id/2026/plus/1,cb3581752f3910c559c9f42a6cbb09551a6187c6a88b14cfcc35019d0c02bc47,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
55474,244089,1999-05-05,10682386,1376425,2023-07-01,2026-06-30,14,FIRST,CONFIRMED,https://www.transfermarkt.de/fc-st-pauli/kader/verein/35/saison_id/2026/plus/1,cb3581752f3910c559c9f42a6cbb09551a6187c6a88b14cfcc35019d0c02bc47,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
61806,248188,1999-09-12,10944515,2490378,2021-07-01,2026-06-30,10,FIRST,CONFIRMED,https://www.transfermarkt.de/cd-nacional/kader/verein/982/saison_id/2026/plus/1,85c1a326ea7d9109ff431c2a95c9c0488100e0183b1e7c799d926c40ecb8dba6,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
71780,0,2005-03-09,1179848,1179682,2025-07-01,2029-06-30,14,FIRST,CONFIRMED,https://www.transfermarkt.de/fc-le-mans/kader/verein/1164/saison_id/2026/plus/1,3a1590b4702d0adc2e4906566f51e78d043b0e625e92b825b4e3d1a572fd483c,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
76846,277063,2003-11-02,11993090,458759,2021-07-01,2026-06-30,40,RESERVE,CONFIRMED,https://www.transfermarkt.de/vv-st-truiden/kader/verein/475/saison_id/2026/plus/1,c0e976a963b2c1507ec52e39bab62ae405f89e7c2149e5b8ecc88e56b4f6ff7a,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
77428,241775,1992-02-29,11997190,3145777,2025-07-01,2026-06-30,5,FIRST,CONFIRMED,https://www.transfermarkt.de/eyupspor/kader/verein/7160/saison_id/2026/plus/1,f4f3375da68b82c3bad1b9efcd11d29ed67584c0d829b173c80cc388820bec9c,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
88011,262039,2001-05-07,12779523,1376315,2018-07-01,2026-06-30,17,FIRST,CONFIRMED,https://www.transfermarkt.de/fc-ingolstadt-04/kader/verein/4795/saison_id/2026/plus/1,9602267b250c0007efa439f83a79d1bdd5376932fbafd7a4fc5bf6bcd1c6cbc5,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
88023,274928,2005-04-21,12779523,1769483,2023-07-01,2027-06-30,13,FIRST,CONFIRMED,https://www.transfermarkt.de/us-lecce/kader/verein/1005/saison_id/2026/plus/1,f70b73ab0beef18f4707e1b846172f928bd484c8e6abc3aab35570487739b4bc,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,1769483,2025-07-01,2026-06-30,-1,0,,,,,,,,,,
100029,0,2007-03-23,1376274,1376271,2021-07-01,2026-06-30,38,FIRST,CONFIRMED,https://www.transfermarkt.de/sv-werder-bremen/kader/verein/86/saison_id/2026/plus/1,0a7e36159d0c7ffd555ab7f3ffa226b0cf286e7a1a009e2dca794bd509bbd26e,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
100214,251482,1999-08-24,1376265,1376280,2023-07-01,2026-06-30,27,FIRST,CONFIRMED,https://www.transfermarkt.de/fc-energie-cottbus/kader/verein/25/saison_id/2026/plus/1,bfac2c82e9908a44ea8264f2a591d43d8ad627ceaeb5639879d980dcab166809,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
100339,0,2004-04-05,1376347,1376420,2023-07-01,2026-06-30,13,FIRST,CONFIRMED,https://www.transfermarkt.de/vfl-osnabruck/kader/verein/81/saison_id/2026/plus/1,e705d735d9e41aeb7a7781affacb5ed1a2f31cc8fd9e319c826182a9e12937a6,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
100532,0,2006-04-05,1376560,1376283,2025-07-01,2026-06-30,22,FIRST,CONFIRMED,https://www.transfermarkt.de/karlsruher-sc/kader/verein/48/saison_id/2026/plus/1,502be878e53560db93a5e23bc70c24b09c8a3f9aa264941d3a29a99a7083b789,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
100534,0,2005-10-25,1376560,1376433,2025-07-01,2026-06-30,37,FIRST,CONFIRMED,https://www.transfermarkt.de/tsg-1899-hoffenheim-ii/kader/verein/983/saison_id/2026/plus/1,ab3835df09261faf7ddd2ed9c07b00f74ba9f141891a5f719f13e9b204f6234d,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
104502,81324,2004-07-25,1441800,2490381,2025-07-01,2029-06-30,39,RESERVE,CONFIRMED,https://www.transfermarkt.de/rio-ave-fc/kader/verein/2425/saison_id/2026/plus/1,37a8a108e9b2165ce80a23cc2e2c874e6dbc5c341de869d1bdffc8cd3bf8f10c,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
105009,233514,1998-01-22,1441882,1376420,2024-07-01,2026-06-30,4,FIRST,CONFIRMED,https://www.transfermarkt.de/vfl-osnabruck/kader/verein/81/saison_id/2026/plus/1,e705d735d9e41aeb7a7781affacb5ed1a2f31cc8fd9e319c826182a9e12937a6,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
105039,240119,1997-09-19,1441832,3145777,2025-07-01,2026-06-30,71,FIRST,CONFIRMED,https://www.transfermarkt.de/eyupspor/kader/verein/7160/saison_id/2026/plus/1,f4f3375da68b82c3bad1b9efcd11d29ed67584c0d829b173c80cc388820bec9c,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
105171,0,1996-09-11,1455254,786447,2025-07-01,2026-06-30,38,FIRST,CONFIRMED,https://www.transfermarkt.de/fc-zbrojovka-brunn/kader/verein/5225/saison_id/2026/plus/1,1aeecf841a85ad9d35469b9ba37af49f38aee1b2e160fdd7ebc2df04f3863d83,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
105233,270009,2001-02-06,1454082,1376276,2024-07-01,2027-06-30,5,FIRST,CONFIRMED,https://www.transfermarkt.de/alemannia-aachen/kader/verein/8/saison_id/2026/plus/1,d50319c6c39283dd66c83e32c0e53c0fbab8eb26ba138f0fe6e86b3dfc2b9c0b,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
107259,70903,2005-10-23,1507348,917553,2018-07-01,2031-06-30,64,FIRST,CONFIRMED,https://www.transfermarkt.de/afc-bournemouth/kader/verein/989/saison_id/2026/plus/1,147ac73d9a94a634b365ebf6ee82ee4655d46b0d4aa0cba07b481ccc27a62359,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
107480,0,2007-07-18,1507331,786442,2025-07-01,2026-06-30,4,FIRST,CONFIRMED,https://www.transfermarkt.de/ac-sparta-prag/kader/verein/197/saison_id/2026/plus/1,6b74c895ae1857517e5325904312eb2643155a1ddb4be2ba7e884a9840dcea35,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
114549,0,2005-02-09,1703940,917524,2024-07-01,2028-06-30,30,FIRST,CONFIRMED,https://www.transfermarkt.de/afc-sunderland/kader/verein/289/saison_id/2026/plus/1,bd74ae0019b88eeaf201f5b09382a2f264e6feab18e637371f9e43576b711509,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,1703944,2025-07-01,2026-06-30,-1,0,,,,,,,,,,
117961,0,2006-07-04,1769573,1769477,2021-07-01,2026-06-30,1,FIRST,CONFIRMED,https://www.transfermarkt.de/atalanta-bergamo/kader/verein/800/saison_id/2026/plus/1,9a4c6726ef3fd829ff169f005dc5a7ca3d6336fdc310c40507e034f19f82a022,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
128450,261971,2003-02-20,1847353,786442,2024-07-01,2027-06-30,20,FIRST,CONFIRMED,https://www.transfermarkt.de/ac-sparta-prag/kader/verein/197/saison_id/2026/plus/1,6b74c895ae1857517e5325904312eb2643155a1ddb4be2ba7e884a9840dcea35,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,3342341,2025-07-01,2026-06-30,-1,0,,,,,,,,,,
128808,248834,1995-06-14,200709,1376301,2024-07-01,2026-06-30,8,FIRST,CONFIRMED,https://www.transfermarkt.de/sv-waldhof-mannheim/kader/verein/85/saison_id/2026/plus/1,34e998eba6b950fe72d328e27cb46b4a4d1c4b3c218c58557f9db9a44925ae39,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
136134,272977,2004-11-07,2228242,458788,2022-07-01,2028-06-30,14,FIRST,CONFIRMED,https://www.transfermarkt.de/sk-beveren/kader/verein/28643/saison_id/2026/plus/1,7bd09a7ce8449fd8a09e77af941f3d0069233ed39a454f5073c6ab7bfe083ae7,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
136179,257083,2002-12-16,2228262,1179664,2026-07-01,2027-06-30,11,FIRST,CONFIRMED,https://www.transfermarkt.de/rc-lens/kader/verein/826/saison_id/2026/plus/1,7fb4fc29a59ca1fd1875a851a1378fb40304c090e369d517a86f6d13f80ab3c8,2026-09-12,2228262,2027-06-30,SQUAD,0,,,0,0,,,,,,,,,,
136516,256877,2001-01-24,2228245,2228225,2024-07-01,2028-06-30,10,FIRST,CONFIRMED,https://www.transfermarkt.de/ado-den-haag/kader/verein/1268/saison_id/2026/plus/1,474b264b880fdda2bb882ff0c9f03309d423ae1b25e36c87a1da879d192c71b0,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
136521,0,1999-01-19,2228245,2228225,2024-07-01,2029-06-30,6,FIRST,CONFIRMED,https://www.transfermarkt.de/ado-den-haag/kader/verein/1268/saison_id/2026/plus/1,474b264b880fdda2bb882ff0c9f03309d423ae1b25e36c87a1da879d192c71b0,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
136794,0,2003-02-05,2228251,2228239,2023-07-01,2028-06-30,24,FIRST,CONFIRMED,https://www.transfermarkt.de/willem-ii-tilburg/kader/verein/403/saison_id/2026/plus/1,032766443b9dd7e08c2a2a00943278f8412892d9f759e398b82d7ef4e594d0db,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,458787,2025-07-01,2026-06-30,-1,0,,,,,,,,,,
142430,246757,2002-01-01,2359305,1376283,2022-07-01,2026-06-30,6,FIRST,CONFIRMED,https://www.transfermarkt.de/karlsruher-sc/kader/verein/48/saison_id/2026/plus/1,502be878e53560db93a5e23bc70c24b09c8a3f9aa264941d3a29a99a7083b789,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
142923,74175,2001-09-16,2359300,786439,2024-07-01,2026-06-30,5,FIRST,CONFIRMED,https://www.transfermarkt.de/sk-sigma-olmutz/kader/verein/2311/saison_id/2026/plus/1,c61d1f22a4e21ac99834db236d5c613fdf98db28632452029778a0c82954b875,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
143353,0,2005-01-07,2359302,458780,2024-07-01,2030-06-30,29,FIRST,CONFIRMED,https://www.transfermarkt.de/union-saint-gilloise/kader/verein/3948/saison_id/2026/plus/1,6678f90f37564c9f8683b893f1bf4bed395816093e2ee4489ebbda3dc900e98e,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
143859,0,2005-10-18,2359341,2228253,2024-07-01,2028-06-30,15,FIRST,CONFIRMED,https://www.transfermarkt.de/sc-cambuur-leeuwarden/kader/verein/133/saison_id/2026/plus/1,d35d182879e0c29fde9680e0bd938bd8a58eee080d1c036222e78600c9bbc8b6,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
148163,268098,2002-02-21,2424906,786439,2025-07-01,2026-06-30,88,FIRST,CONFIRMED,https://www.transfermarkt.de/sk-sigma-olmutz/kader/verein/2311/saison_id/2026/plus/1,c61d1f22a4e21ac99834db236d5c613fdf98db28632452029778a0c82954b875,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
148921,274729,2003-07-21,2424864,786446,2019-07-01,2028-06-30,15,FIRST,CONFIRMED,https://www.transfermarkt.de/fc-banik-ostrau/kader/verein/377/saison_id/2026/plus/1,3717000ca143110b9cff7bc66843b5e54104cdaa75d0e196220c4e77c8b4d611,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,3211268,2025-07-01,2026-06-30,-1,0,,,,,,,,,,
153022,0,2003-04-06,2490383,2490388,2023-07-01,2030-06-30,41,FIRST,CONFIRMED,https://www.transfermarkt.de/cd-santa-clara/kader/verein/2423/saison_id/2026/plus/1,996787cc90623dddfd5c425ca2df6aae95f8fd62b8b5cfb03677a214be6550e2,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,2490388,2025-07-01,2026-06-30,-1,0,,,,,,,,,,
153208,0,2000-04-18,2494490,2494469,2023-07-01,2026-06-30,18,FIRST,CONFIRMED,https://www.transfermarkt.de/casa-pia-ac/kader/verein/3268/saison_id/2026/plus/1,a3e2a5277eff3871e27db7ef969d3905123f5c71aebb08128024f85e9a547b72,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
154841,0,2005-12-07,2494483,2490393,2025-07-01,2026-06-30,10,FIRST,CONFIRMED,https://www.transfermarkt.de/fc-alverca/kader/verein/2521/saison_id/2026/plus/1,7f5d01cde12ec5554a0cdae5ccc699031abd54d7e473e99ebf2c44e9a519b8ae,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
154993,0,2004-07-08,2490401,2490393,2025-07-01,2027-06-30,70,FIRST,CONFIRMED,https://www.transfermarkt.de/fc-alverca/kader/verein/2521/saison_id/2026/plus/1,7f5d01cde12ec5554a0cdae5ccc699031abd54d7e473e99ebf2c44e9a519b8ae,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
177626,0,2004-05-10,2818052,786450,2019-07-01,2026-06-30,1,FIRST,CONFIRMED,https://www.transfermarkt.de/fc-viktoria-pilsen/kader/verein/941/saison_id/2026/plus/1,996e90d35b62a49d97cf67985e3302e6eb90152f4e1be1f533a26fcd90f8e7ac,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
